zip_code,latitude,longitude,city,state,county
81148,37.172101,-105.985811,Romeo,CO,Conejos
81149,38.181206,-106.351826,Saguache,CO,Saguache
81151,37.255221,-105.848097,Sanford,CO,Conejos
81152,37.106599,-105.47813,San Luis,CO,Costilla
81153,37.202995,-105.418718,San Pablo,CO,Costilla
81154,37.638307,-106.597775,South Fork,CO,Rio Grande
81155,38.306022,-106.046577,Villa Grove,CO,Saguache
81157,37.270438,-107.093153,Pagosa Springs,CO,Archuleta
81201,38.629119,-106.120582,Salida,CO,Chaffee
81210,38.820006,-106.660278,Almont,CO,Gunnison
81211,38.885032,-106.179938,Buena Vista,CO,Chaffee
81212,38.477727,-105.507603,Canon City,CO,Fremont
81215,38.477563,-105.476577,Canon City,CO,Fremont
81220,38.416326,-107.529303,Cimarron,CO,Montrose
81221,38.338919,-105.159722,Coal Creek,CO,Fremont
81222,38.382377,-105.784315,Coaldale,CO,Fremont
81223,38.439983,-105.49649,Cotopaxi,CO,Fremont
81224,38.880713,-106.94868,Crested Butte,CO,Gunnison
81225,38.90056,-106.963148,Crested Butte,CO,Gunnison
81226,38.355202,-105.254782,Florence,CO,Fremont
81227,38.545757,-106.243422,Monarch,CO,Chaffee
81228,39.030747,-106.256615,Granite,CO,Chaffee
81230,38.528323,-107.037294,Gunnison,CO,Gunnison
81231,38.702309,-106.940201,Gunnison,CO,Gunnison
81232,38.285533,-105.642451,Hillside,CO,Fremont
81233,38.410012,-105.769848,Howard,CO,Fremont
81235,38.026256,-107.276581,Lake City,CO,Hinsdale
81236,38.747896,-106.251196,Nathrop,CO,Chaffee
81237,38.590788,-106.602838,Ohio City,CO,Gunnison
81239,38.537083,-106.635214,Parlin,CO,Gunnison
81240,38.414125,-105.047277,Penrose,CO,Fremont
81241,38.589072,-106.570985,Pitkin,CO,Gunnison
81242,38.471892,-106.097284,Poncha Springs,CO,Chaffee
81243,38.270602,-107.302888,Powderhorn,CO,Gunnison
81244,38.336184,-105.22114,Rockvale,CO,Fremont
81246,38.477563,-105.476577,Canon City,CO,Fremont
81247,38.457513,-107.292081,Gunnison,CO,Gunnison
81248,38.403295,-106.416083,Sargents,CO,Saguache
81251,39.151466,-106.422616,Twin Lakes,CO,Lake
81252,38.095173,-105.421953,Westcliffe,CO,Custer
81253,38.121657,-105.14766,Wetmore,CO,Custer
81290,38.358421,-105.106881,Florence,CO,Fremont
81301,37.318364,-107.880367,Durango,CO,La Plata
81302,37.357249,-107.935945,Durango,CO,La Plata
81303,,,Durango,CO,La Plata
81320,37.718233,-108.791671,Cahone,CO,Dolores
81321,37.373594,-108.662826,Cortez,CO,Montezuma
81323,37.469333,-108.35245,Dolores,CO,Montezuma
81324,37.711532,-108.924334,Dove Creek,CO,Dolores
81325,37.929371,-108.846067,Egnar,CO,San Miguel
81326,37.205423,-108.138519,Hesperus,CO,La Plata
81327,37.458047,-108.655638,Lewis,CO,Montezuma
81328,37.336041,-108.468364,Mancos,CO,Montezuma
81329,37.092605,-108.125194,Marvel,CO,La Plata
81330,37.319207,-108.509012,Mesa Verde National Park,CO,Montezuma
81331,37.551564,-108.829926,Pleasant View,CO,Montezuma
81332,37.690498,-108.03241,Rico,CO,Dolores
81334,37.319207,-108.509012,Towaoc,CO,Montezuma
81335,37.508114,-108.744007,Yellow Jacket,CO,Montezuma
81401,38.443069,-108.050689,Montrose,CO,Montrose
81402,38.485093,-107.885975,Montrose,CO,Montrose
81410,38.805013,-107.983125,Austin,CO,Delta
81411,38.34867,-108.937369,Bedrock,CO,Montrose
81413,38.881646,-107.795704,Cedaredge,CO,Delta
81414,38.788697,-107.986174,Cory,CO,Delta
81415,38.767652,-107.63089,Crawford,CO,Delta
81416,38.785768,-107.97078,Delta,CO,Delta
81418,38.87534,-107.961178,Eckert,CO,Delta
81419,38.859973,-107.752349,Hotchkiss,CO,Delta
81420,38.781745,-107.780778,Lazear,CO,Delta
81421,38.942927,-107.939831,Maher,CO,Delta
81422,38.269387,-108.574539,Naturita,CO,Montrose
81423,38.028899,-108.316049,Norwood,CO,San Miguel
81424,38.310689,-108.57669,Nucla,CO,Montrose
81425,38.497566,-108.078623,Olathe,CO,Montrose
81426,37.843026,-107.86454,Ophir,CO,San Miguel
81427,38.087654,-107.728712,Ouray,CO,Ouray
81428,38.877198,-107.609167,Paonia,CO,Delta
81429,38.371101,-108.969823,Paradox,CO,Montrose
81430,38.059321,-107.990438,Placerville,CO,San Miguel
81431,38.192224,-108.415514,Redvale,CO,Montrose
81432,38.177464,-107.72736,Ridgway,CO,Ouray
81433,37.848391,-107.680381,Silverton,CO,San Juan
81434,38.988409,-107.231438,Somerset,CO,Gunnison
81435,37.983589,-107.956606,Telluride,CO,San Miguel
81501,39.069019,-108.583126,Grand Junction,CO,Mesa
81502,39.017876,-108.481354,Grand Junction,CO,Mesa
81503,39.013584,-108.591229,Grand Junction,CO,Mesa
81504,39.123554,-108.589414,Grand Junction,CO,Mesa
81505,39.14657,-108.626481,Grand Junction,CO,Mesa
81506,39.089167,-108.566523,Grand Junction,CO,Mesa
81520,39.08246,-108.404055,Clifton,CO,Mesa
81521,39.149614,-108.685164,Fruita,CO,Mesa
81522,38.678448,-108.971863,Gateway,CO,Mesa
81523,38.989416,-108.78097,Glade Park,CO,Mesa
81524,39.256425,-108.78446,Loma,CO,Mesa
81525,39.246379,-108.933957,Mack,CO,Mesa
81526,39.095369,-108.299254,Palisade,CO,Mesa
81527,38.814573,-108.604695,Whitewater,CO,Mesa
81601,39.500281,-107.585235,Glenwood Springs,CO,Garfield
81602,39.511742,-107.325336,Glenwood Springs,CO,Garfield
81610,40.36715,-108.277407,Dinosaur,CO,Moffat
81611,39.169324,-106.776744,Aspen,CO,Pitkin
81612,39.223416,-106.882774,Aspen,CO,Pitkin
81615,39.206518,-106.868877,Snowmass Village,CO,Pitkin
81620,39.631349,-106.510843,Avon,CO,Eagle
81621,39.495223,-106.804842,Basalt,CO,Eagle
81623,39.476857,-107.38813,Carbondale,CO,Garfield
81624,39.205633,-107.929135,Collbran,CO,Mesa
81625,40.612421,-108.009784,Craig,CO,Moffat
81626,40.667669,-107.783276,Craig,CO,Moffat
81630,39.292409,-108.210688,De Beque,CO,Mesa
81631,39.607401,-106.805111,Eagle,CO,Eagle
81632,39.638166,-106.620644,Edwards,CO,Eagle
81633,40.377031,-108.398991,Dinosaur,CO,Moffat
81635,39.458498,-107.878874,Parachute,CO,Garfield
81636,39.430535,-108.023924,Battlement Mesa,CO,Garfield
81637,39.615505,-106.895722,Gypsum,CO,Eagle
81638,40.297591,-107.665731,Hamilton,CO,Moffat
81639,40.438195,-107.277181,Hayden,CO,Routt
81640,40.673756,-108.369943,Maybell,CO,Moffat
81641,39.967864,-108.043592,Meeker,CO,Rio Blanco
81642,39.294737,-106.715287,Meredith,CO,Pitkin
81643,39.14932,-108.169723,Mesa,CO,Mesa
81645,39.580461,-106.417574,Minturn,CO,Eagle
81646,39.165152,-108.076508,Molina,CO,Mesa
81647,39.597433,-107.566159,New Castle,CO,Garfield
81648,39.936331,-108.650793,Rangely,CO,Rio Blanco
81649,39.458351,-106.385056,Red Cliff,CO,Eagle
81650,39.582273,-107.794723,Rifle,CO,Garfield
81652,39.502817,-107.665664,Silt,CO,Garfield
81653,40.997896,-107.33877,Slater,CO,Moffat
81654,39.251721,-106.922425,Snowmass,CO,Pitkin
81655,39.79073,-106.696372,Wolcott,CO,Eagle
81656,39.283116,-106.898514,Woody Creek,CO,Pitkin
81657,39.5824,-106.44873,Vail,CO,Eagle
81658,39.624171,-106.497314,Vail,CO,Eagle
82001,41.25173,-104.56264,Cheyenne,WY,Laramie
82002,41.327351,-104.666365,Cheyenne,WY,Laramie
82003,41.219107,-104.661244,Cheyenne,WY,Laramie
82005,41.139057,-104.862947,Fe Warren Afb,WY,Laramie
82006,41.327351,-104.666365,Cheyenne,WY,Laramie
82007,41.209351,-104.666476,Cheyenne,WY,Laramie
82008,41.327351,-104.666365,Cheyenne,WY,Laramie
82009,41.377698,-104.660353,Cheyenne,WY,Laramie
82010,41.327351,-104.666365,Cheyenne,WY,Laramie
82050,41.335468,-104.249495,Albin,WY,Laramie
82051,41.464065,-105.676771,Bosler,WY,Albany
82052,41.110146,-105.325712,Buford,WY,Albany
82053,41.235922,-104.378477,Burns,WY,Laramie
82054,41.097376,-104.356347,Carpenter,WY,Laramie
82055,41.311739,-105.847938,Centennial,WY,Albany
82058,42.203504,-105.677952,Garrett,WY,Albany
82059,41.047337,-105.151706,Granite Canon,WY,Laramie
82060,41.213557,-104.493307,Hillsdale,WY,Laramie
82061,41.435318,-105.141679,Horse Creek,WY,Laramie
82063,41.053927,-106.076251,Jelm,WY,Albany
82070,41.43902,-105.801022,Laramie,WY,Albany
82071,41.715061,-105.797388,Laramie,WY,Albany
82072,41.582018,-105.708717,Laramie,WY,Albany
82073,41.307065,-105.624667,Laramie,WY,Albany
82081,41.513944,-104.441122,Meriden,WY,Laramie
82082,41.277286,-104.205462,Pine Bluffs,WY,Laramie
82083,42.023074,-105.51461,Rock River,WY,Albany
82084,41.271207,-105.486538,Tie Siding,WY,Albany
82190,44.795733,-110.613731,Yellowstone National Park,WY,Park
82201,42.013984,-104.967405,Wheatland,WY,Platte
82210,41.74064,-104.871308,Chugwater,WY,Platte
82212,42.213334,-104.518529,Fort Laramie,WY,Goshen
82213,42.481824,-104.980954,Glendo,WY,Platte
82214,42.256819,-104.786912,Guernsey,WY,Platte
82215,42.321218,-104.722426,Hartville,WY,Platte
82217,42.088115,-104.354049,Hawk Springs,WY,Goshen
82218,42.088115,-104.354049,Huntley,WY,Goshen
82219,42.088115,-104.354049,Jay Em,WY,Goshen
82221,42.088115,-104.354049,Lagrange,WY,Goshen
82222,43.152195,-104.59198,Lance Creek,WY,Niobrara
82223,42.137939,-104.351273,Lingle,WY,Goshen
82224,42.987443,-104.919086,Lost Springs,WY,Converse
82225,42.964197,-104.385106,Lusk,WY,Niobrara
82227,42.73001,-104.702397,Manville,WY,Niobrara
82229,42.787675,-105.063337,Shawnee,WY,Converse
82240,42.072314,-104.187474,Torrington,WY,Goshen
82242,42.703263,-104.140785,Van Tassell,WY,Niobrara
82243,42.088115,-104.354049,Veteran,WY,Goshen
82244,42.088115,-104.354049,Yoder,WY,Goshen
82301,41.538075,-106.921959,Rawlins,WY,Carbon
82310,42.472474,-107.760978,Jeffrey City,WY,Fremont
82321,41.025579,-107.569976,Baggs,WY,Carbon
82322,42.239404,-107.558882,Bairoil,WY,Sweetwater
82323,41.031513,-107.642891,Dixon,WY,Carbon
82324,41.687359,-106.414629,Elk Mountain,WY,Carbon
82325,41.224462,-106.790506,Encampment,WY,Carbon
82327,41.869647,-106.552216,Hanna,WY,Carbon
82329,41.834011,-106.180829,Medicine Bow,WY,Carbon
82331,41.497994,-106.753979,Saratoga,WY,Carbon
82332,41.027293,-107.634563,Savery,WY,Carbon
82334,41.780239,-107.117226,Sinclair,WY,Carbon
82335,41.71694,-106.999195,Walcott,WY,Carbon
82336,41.853191,-107.851852,Wamsutter,WY,Sweetwater
82401,44.008105,-108.141457,Worland,WY,Washakie
82410,44.346935,-108.165824,Basin,WY,Big Horn
82411,44.436282,-108.470326,Burlington,WY,Big Horn
82412,44.784396,-108.543965,Byron,WY,Big Horn
82414,44.541637,-109.436585,Cody,WY,Park
82420,44.884137,-108.463779,Cowley,WY,Big Horn
82421,44.702955,-108.335432,Deaver,WY,Big Horn
82422,44.583633,-107.883519,Emblem,WY,Big Horn
82423,44.971811,-108.622097,Frannie,WY,Park
82426,44.477394,-108.130553,Greybull,WY,Big Horn
82427,43.76976,-108.454106,Hamilton Dome,WY,Hot Springs
82428,44.217942,-107.681792,Hyattville,WY,Big Horn
82430,43.804189,-108.180469,Kirby,WY,Hot Springs
82431,44.584242,-108.264522,Lovell,WY,Big Horn
82432,44.303336,-107.85976,Manderson,WY,Big Horn
82433,44.165967,-108.916862,Meeteetse,WY,Park
82434,44.532074,-108.423412,Otto,WY,Big Horn
82435,44.615962,-108.948914,Powell,WY,Park
82440,44.69496,-108.883283,Ralston,WY,Park
82441,44.601118,-107.78886,Shell,WY,Big Horn
82442,43.908687,-107.530662,Ten Sleep,WY,Washakie
82443,43.775844,-108.383949,Thermopolis,WY,Hot Springs
82450,44.463071,-109.415501,Wapiti,WY,Park
82501,43.180647,-108.925734,Riverton,WY,Fremont
82510,43.035809,-108.584486,Arapahoe,WY,Fremont
82512,43.362997,-109.221657,Crowheart,WY,Fremont
82513,43.549861,-109.704749,Dubois,WY,Fremont
82514,43.059931,-108.879125,Fort Washakie,WY,Fremont
82515,42.900791,-108.582745,Hudson,WY,Fremont
82516,43.267755,-108.933381,Kinnear,WY,Fremont
82520,42.920832,-108.591264,Lander,WY,Fremont
82523,43.362321,-108.699805,Pavillion,WY,Fremont
82524,42.998588,-108.57191,Saint Stephens,WY,Fremont
82601,42.859875,-106.312561,Casper,WY,Natrona
82602,42.889576,-106.35696,Casper,WY,Natrona
82604,42.973745,-106.893746,Casper,WY,Natrona
82605,42.966192,-106.807047,Casper,WY,Natrona
82609,42.811163,-106.267391,Casper,WY,Natrona
82615,41.71694,-106.999195,Shirley Basin,WY,Carbon
82620,42.530223,-106.759971,Alcova,WY,Natrona
82630,42.966192,-106.807047,Arminto,WY,Natrona
82631,42.894249,-105.485243,Bill,WY,Converse
82633,42.894084,-105.389691,Douglas,WY,Converse
82635,43.407351,-106.263808,Edgerton,WY,Natrona
82636,42.899153,-106.175375,Evansville,WY,Natrona
82637,42.780251,-105.871922,Glenrock,WY,Converse
82638,42.966192,-106.807047,Hiland,WY,Natrona
82639,43.720933,-106.541709,Kaycee,WY,Johnson
82640,43.565149,-106.172827,Linch,WY,Johnson
82642,43.282255,-107.815622,Lysite,WY,Fremont
82643,43.405584,-106.278264,Midwest,WY,Natrona
82644,42.947954,-106.444584,Mills,WY,Natrona
82646,42.966192,-106.807047,Natrona,WY,Natrona
82648,42.966192,-106.807047,Powder River,WY,Natrona
82649,43.191539,-108.009659,Shoshoni,WY,Fremont
82701,43.8397,-104.567814,Newcastle,WY,Weston
82710,44.738184,-104.288519,Aladdin,WY,Crook
82711,44.68734,-104.441353,Alva,WY,Crook
82712,44.543625,-104.074532,Beulah,WY,Crook
82713,44.525891,-104.767846,Carlile,WY,Crook
82714,44.524758,-104.686692,Devils Tower,WY,Crook
82715,43.840033,-104.568128,Four Corners,WY,Weston
82716,44.377283,-105.550237,Gillette,WY,Campbell
82717,44.304713,-105.495943,Gillette,WY,Campbell
82718,43.928249,-105.549244,Gillette,WY,Campbell
82720,44.675348,-104.661438,Hulett,WY,Crook
82721,44.415431,-104.838916,Moorcroft,WY,Crook
82723,44.04631,-104.360224,Osage,WY,Weston
82725,44.851059,-105.669641,Recluse,WY,Campbell
82727,44.412924,-105.529275,Rozet,WY,Campbell
82729,44.352274,-104.420625,Sundance,WY,Crook
82730,43.937319,-104.620856,Upton,WY,Weston
82731,44.770503,-105.358147,Weston,WY,Campbell
82732,43.761422,-105.520135,Wright,WY,Campbell
82801,44.780378,-106.837563,Sheridan,WY,Sheridan
82831,44.731059,-106.392413,Arvada,WY,Sheridan
82832,44.768801,-106.555587,Banner,WY,Sheridan
82833,44.653104,-107.024713,Big Horn,WY,Sheridan
82834,44.122611,-106.561068,Buffalo,WY,Johnson
82835,44.770346,-106.425278,Clearmont,WY,Sheridan
82836,44.870973,-107.330606,Dayton,WY,Sheridan
82837,44.783153,-106.280598,Leiter,WY,Sheridan
82838,44.808925,-107.135181,Parkman,WY,Sheridan
82839,44.917078,-107.173995,Ranchester,WY,Sheridan
82840,44.497609,-106.870963,Saddlestring,WY,Johnson
82842,44.580015,-106.897795,Story,WY,Sheridan
82844,44.850012,-107.185309,Wolf,WY,Sheridan
82845,44.753413,-106.694907,Wyarno,WY,Sheridan
82901,41.634515,-109.149045,Rock Springs,WY,Sweetwater
82902,41.631408,-108.963931,Rock Springs,WY,Sweetwater
82922,43.221022,-110.152755,Bondurant,WY,Sublette
82923,42.723092,-109.582132,Boulder,WY,Sublette
82925,43.125465,-109.981117,Cora,WY,Sublette
82929,41.758101,-109.745873,Little America,WY,Sweetwater
82930,41.233758,-110.664401,Evanston,WY,Uinta
82931,41.261943,-110.919995,Evanston,WY,Uinta
82932,42.083362,-109.418358,Farson,WY,Sweetwater
82933,41.295023,-110.399094,Fort Bridger,WY,Uinta
82934,41.537225,-109.763045,Granger,WY,Sweetwater
82935,41.51437,-109.427616,Green River,WY,Sweetwater
82936,41.024224,-110.173336,Lonetree,WY,Uinta
82937,41.331817,-110.303367,Lyman,WY,Uinta
82938,41.251079,-109.275019,Mc Kinnon,WY,Sweetwater
82939,41.233491,-110.337157,Mountain View,WY,Uinta
82941,42.849757,-109.938968,Pinedale,WY,Sublette
82942,41.653038,-108.525247,Point Of Rocks,WY,Sweetwater
82943,41.669845,-109.191857,Reliance,WY,Sweetwater
82944,41.099266,-110.500655,Robertson,WY,Uinta
82945,41.7643,-108.968062,Superior,WY,Sweetwater
83001,43.452793,-110.739266,Jackson,WY,Teton
83002,43.50537,-110.786527,Jackson,WY,Teton
83011,43.950896,-110.553181,Kelly,WY,Teton
83012,43.550144,-110.747494,Moose,WY,Teton
83013,43.950896,-110.553181,Moran,WY,Teton
83014,43.482361,-110.839782,Wilson,WY,Teton
83025,43.443851,-110.694002,Teton Village,WY,Teton
83101,42.368433,-110.514132,Kemmerer,WY,Lincoln
83110,42.711296,-110.619734,Afton,WY,Lincoln
83111,42.478175,-110.981561,Auburn,WY,Lincoln
83112,42.8701,-110.940062,Bedford,WY,Lincoln
83113,42.648328,-110.124616,Big Piney,WY,Sublette
83114,42.247455,-110.941119,Cokeville,WY,Lincoln
83115,42.785695,-110.186599,Daniel,WY,Sublette
83116,41.783935,-110.54,Diamondville,WY,Lincoln
83118,43.044268,-111.008517,Etna,WY,Lincoln
83119,42.674643,-111.014786,Fairview,WY,Lincoln
83120,43.026767,-111.003953,Freedom,WY,Lincoln
83121,41.796019,-110.537302,Frontier,WY,Lincoln
83122,42.789343,-110.942061,Grover,WY,Lincoln
83123,42.206598,-110.286804,La Barge,WY,Lincoln
83124,41.779459,-110.275995,Opal,WY,Lincoln
83126,42.587769,-110.916034,Smoot,WY,Lincoln
83127,42.956988,-110.974174,Thayne,WY,Lincoln
83128,43.030327,-110.884515,Alpine,WY,Lincoln
83201,42.770177,-112.259807,Pocatello,ID,Bannock
83202,42.935728,-112.46793,Pocatello,ID,Bannock
83203,43.033131,-112.428535,Fort Hall,ID,Bingham
83204,42.72575,-112.335661,Pocatello,ID,Bannock
83205,42.80616,-112.410283,Pocatello,ID,Bannock
83206,42.639474,-112.313836,Pocatello,ID,Bannock
83209,42.639474,-112.313836,Pocatello,ID,Bannock
83210,43.004883,-112.839971,Aberdeen,ID,Bingham
83211,42.635233,-112.945777,American Falls,ID,Power
83212,42.512788,-112.542643,Arbon,ID,Power
83213,43.634236,-113.213308,Arco,ID,Butte
83214,42.566743,-112.259209,Arimo,ID,Bannock
83215,43.244795,-112.297912,Atomic City,ID,Bingham
83217,42.813756,-111.52793,Bancroft,ID,Caribou
83218,43.304278,-112.181741,Basalt,ID,Bingham
83220,42.295466,-111.373414,Bern,ID,Bear Lake
83221,43.251328,-112.464518,Blackfoot,ID,Bingham
83223,42.190025,-111.470801,Bloomington,ID,Bear Lake
83226,44.50599,-114.222666,Challis,ID,Custer
83227,44.22397,-114.312713,Clayton,ID,Custer
83228,42.207519,-111.997341,Clifton,ID,Franklin
83229,44.968059,-113.816735,Cobalt,ID,Lemhi
83230,42.719102,-111.596651,Conda,ID,Caribou
83232,42.145827,-111.97748,Dayton,ID,Franklin
83233,42.177359,-111.217381,Dingle,ID,Bear Lake
83234,42.473005,-112.120195,Downey,ID,Bannock
83235,44.22397,-114.312713,Ellis,ID,Custer
83236,43.303218,-112.10957,Firth,ID,Bingham
83237,42.028792,-111.787055,Franklin,ID,Franklin
83238,42.331048,-111.088609,Geneva,ID,Bear Lake
83239,42.472875,-111.435777,Georgetown,ID,Bear Lake
83241,42.525874,-111.76691,Grace,ID,Caribou
83243,42.234859,-112.599201,Holbrook,ID,Oneida
83244,43.908662,-113.087828,Howe,ID,Butte
83245,42.670637,-112.248038,Inkom,ID,Bannock
83246,42.60197,-112.058039,Lava Hot Springs,ID,Bannock
83250,42.611881,-112.207443,Mccammon,ID,Bannock
83251,44.017199,-113.740599,Mackay,ID,Custer
83252,42.236441,-112.556004,Malad City,ID,Oneida
83253,44.968059,-113.816735,May,ID,Lemhi
83254,42.28644,-111.29681,Montpelier,ID,Bear Lake
83255,43.729598,-113.4544,Moore,ID,Butte
83256,43.222648,-112.442253,Moreland,ID,Bingham
83261,42.224249,-111.420825,Paris,ID,Bear Lake
83262,43.133647,-112.629467,Pingree,ID,Bingham
83263,42.207376,-111.812126,Preston,ID,Franklin
83271,42.490846,-112.836032,Rockland,ID,Power
83272,42.095512,-111.329873,Saint Charles,ID,Bear Lake
83274,43.349659,-112.118813,Shelley,ID,Bingham
83276,42.772866,-111.634757,Soda Springs,ID,Caribou
83277,43.080334,-112.672955,Springfield,ID,Bingham
83278,44.371442,-114.856089,Stanley,ID,Custer
83281,42.319496,-111.978055,Swanlake,ID,Bannock
83283,42.379408,-111.684093,Thatcher,ID,Franklin
83285,42.892211,-111.267458,Wayan,ID,Caribou
83286,42.060353,-112.013197,Weston,ID,Franklin
83287,42.039684,-111.441977,Fish Haven,ID,Bear Lake
83301,42.443224,-114.629497,Twin Falls,ID,Twin Falls
83302,42.166936,-114.815971,Rogerson,ID,Twin Falls
83303,42.456273,-114.519536,Twin Falls,ID,Twin Falls
83311,42.339326,-113.461324,Albion,ID,Cassia
83312,42.084606,-113.628255,Almo,ID,Cassia
83313,43.39476,-114.217718,Bellevue,ID,Blaine
83314,42.918993,-114.887601,Bliss,ID,Gooding
83316,42.586201,-114.829856,Buhl,ID,Twin Falls
83318,42.399472,-113.848558,Burley,ID,Cassia
83320,43.391742,-114.076206,Carey,ID,Blaine
83321,42.402884,-114.784168,Castleford,ID,Twin Falls
83322,43.528155,-114.730694,Corral,ID,Camas
83323,42.524527,-113.433757,Declo,ID,Cassia
83324,42.888995,-114.289216,Dietrich,ID,Lincoln
83325,42.586804,-114.246706,Eden,ID,Jerome
83327,43.368419,-114.686706,Fairfield,ID,Camas
83328,42.54076,-114.623799,Filer,ID,Twin Falls
83330,42.907488,-114.773963,Gooding,ID,Gooding
83332,42.807535,-114.86211,Hagerman,ID,Gooding
83333,43.54195,-114.31008,Hailey,ID,Blaine
83334,42.451937,-114.207144,Hansen,ID,Twin Falls
83335,42.596069,-114.071311,Hazelton,ID,Jerome
83336,42.564732,-113.809824,Heyburn,ID,Minidoka
83337,43.3277,-114.801713,Hill City,ID,Camas
83338,42.736869,-114.374568,Jerome,ID,Jerome
83340,43.669159,-114.485781,Ketchum,ID,Blaine
83341,42.50541,-114.367966,Kimberly,ID,Twin Falls
83342,42.274076,-113.392736,Malta,ID,Cassia
83343,42.772955,-113.509762,Minidoka,ID,Minidoka
83344,42.476903,-114.120513,Murtaugh,ID,Twin Falls
83346,42.193954,-113.872032,Oakley,ID,Cassia
83347,42.684923,-113.790133,Paul,ID,Minidoka
83348,43.298245,-114.023913,Picabo,ID,Blaine
83349,43.060804,-114.212408,Richfield,ID,Lincoln
83350,42.688753,-113.648077,Rupert,ID,Minidoka
83352,43.059165,-114.414825,Shoshone,ID,Lincoln
83353,43.684047,-114.527235,Sun Valley,ID,Blaine
83354,43.594633,-114.322568,Sun Valley,ID,Blaine
83355,42.747536,-114.730593,Wendell,ID,Gooding
83401,43.516701,-111.691535,Idaho Falls,ID,Bonneville
83402,43.51824,-112.134734,Idaho Falls,ID,Bonneville
83403,43.421132,-111.333376,Idaho Falls,ID,Bonneville
83404,43.433036,-111.660433,Idaho Falls,ID,Bonneville
83405,43.323306,-111.782152,Idaho Falls,ID,Bonneville
83406,43.444641,-111.963375,Idaho Falls,ID,Bonneville
83415,43.323306,-111.782152,Idaho Falls,ID,Bonneville
83420,44.015259,-111.42527,Ashton,ID,Fremont
83421,44.001141,-111.535095,Chester,ID,Fremont
83422,43.713752,-111.158402,Driggs,ID,Teton
83423,44.177432,-112.219898,Dubois,ID,Clark
83424,43.872755,-111.153854,Felt,ID,Teton
83425,43.878511,-112.260858,Hamer,ID,Jefferson
83427,43.407293,-111.854263,Iona,ID,Bonneville
83428,43.386149,-111.25273,Irwin,ID,Bonneville
83429,44.408347,-111.427555,Island Park,ID,Fremont
83431,43.692913,-112.023161,Lewisville,ID,Jefferson
83433,44.319199,-111.60171,Macks Inn,ID,Fremont
83434,43.714547,-112.041547,Menan,ID,Jefferson
83435,43.871293,-112.447757,Monteview,ID,Jefferson
83436,43.89767,-111.59402,Newdale,ID,Fremont
83438,44.319199,-111.60171,Parker,ID,Fremont
83440,43.79132,-111.771375,Rexburg,ID,Madison
83441,43.776095,-111.691047,Rexburg,ID,Madison
83442,43.692206,-111.889325,Rigby,ID,Jefferson
83443,43.641033,-111.71458,Ririe,ID,Jefferson
83444,43.698922,-112.173195,Roberts,ID,Jefferson
83445,43.962969,-111.703605,Saint Anthony,ID,Fremont
83446,44.271785,-112.306237,Spencer,ID,Clark
83447,44.319199,-111.60171,Squirrel,ID,Fremont
83448,43.847662,-111.693201,Sugar City,ID,Madison
83449,43.509657,-111.402336,Swan Valley,ID,Bonneville
83450,43.85886,-112.439084,Terreton,ID,Jefferson
83451,43.890665,-111.650418,Teton,ID,Fremont
83452,43.781382,-111.211829,Tetonia,ID,Teton
83454,43.593567,-111.957274,Ucon,ID,Bonneville
83455,43.63848,-111.132302,Victor,ID,Teton
83460,43.776095,-111.691047,Rexburg,ID,Madison
83462,44.968059,-113.816735,Carmen,ID,Lemhi
83463,44.968059,-113.816735,Gibbonsville,ID,Lemhi
83464,44.968059,-113.816735,Leadore,ID,Lemhi
83465,44.968059,-113.816735,Lemhi,ID,Lemhi
83466,45.612948,-113.967272,North Fork,ID,Lemhi
83467,45.171856,-113.921041,Salmon,ID,Lemhi
83468,44.968059,-113.816735,Tendoy,ID,Lemhi
83469,44.968059,-113.816735,Shoup,ID,Lemhi
83501,46.3646,-116.860852,Lewiston,ID,Nez Perce
83520,46.507385,-116.296141,Ahsahka,ID,Clearwater
83522,45.688686,-115.596198,Cottonwood,ID,Idaho
83523,46.269379,-116.539248,Craigmont,ID,Lewis
83524,46.401878,-116.651362,Culdesac,ID,Nez Perce
83525,45.822931,-115.791688,Elk City,ID,Idaho
83526,46.152621,-116.390762,Ferdinand,ID,Idaho
83530,45.869801,-116.19729,Grangeville,ID,Idaho
83531,45.889314,-115.557407,Fenn,ID,Idaho
83533,45.889314,-115.557407,Greencreek,ID,Idaho
83535,46.582376,-116.739999,Juliaetta,ID,Latah
83536,46.223289,-116.034292,Kamiah,ID,Lewis
83537,46.663944,-116.573632,Kendrick,ID,Latah
83539,46.115992,-115.945949,Kooskia,ID,Idaho
83540,46.402671,-116.805125,Lapwai,ID,Nez Perce
83541,46.549573,-116.377265,Lenore,ID,Clearwater
83542,45.536959,-116.323741,Lucile,ID,Idaho
83543,46.296282,-116.264274,Nezperce,ID,Lewis
83544,46.4976,-116.184848,Orofino,ID,Clearwater
83545,46.451381,-116.517114,Peck,ID,Nez Perce
83546,46.443665,-115.804849,Pierce,ID,Clearwater
83547,45.325345,-116.359122,Pollock,ID,Idaho
83548,46.32309,-116.538865,Reubens,ID,Lewis
83549,45.400163,-116.351079,Riggins,ID,Idaho
83551,46.400349,-116.804544,Spalding,ID,Nez Perce
83552,46.117669,-115.974107,Stites,ID,Idaho
83553,46.381159,-115.918826,Weippe,ID,Clearwater
83554,45.889314,-115.557407,White Bird,ID,Idaho
