item_id,common_name,scientific_name,gap_species_code,county_id,habitat_yearround_pct
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47079,0.9327
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,48195,0.9934
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,48111,0.979
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,48357,0.9885
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,48295,0.9832
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05007,0.9591
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05049,0.9949
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05015,0.9816
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05135,0.9956
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05121,0.9914
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05009,0.9829
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05089,0.9342
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05005,0.9388
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05021,0.9879
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,06031,0.9814
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47169,0.9734
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47021,0.979
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47179,0.9851
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37193,0.9937
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47173,0.9037
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47159,0.9616
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,29155,0.9633
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,40143,0.7742
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47057,0.9314
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47037,0.9242
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47059,0.9961
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37189,0.9973
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37143,0.902
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47129,0.9965
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47083,0.9468
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47005,0.9137
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47189,0.974
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37041,0.947
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47063,0.9273
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47043,0.9948
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05087,0.9996
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47141,0.989
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47001,0.9731
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37197,0.9907
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37011,0.998
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37069,0.9839
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05055,0.9796
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,35033,0.9721
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37067,0.9767
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05065,0.9943
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47171,0.9967
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05075,0.988
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37081,0.9628
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37001,0.9762
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,40119,0.4887
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47085,0.9541
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37015,0.9749
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37135,0.988
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37063,0.9534
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05143,0.9916
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37055,0.7118
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47053,0.9928
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,35043,0.5227
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,35021,0.867
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47045,0.9609
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37127,0.9822
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47089,0.9027
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47093,0.9522
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47029,0.9858
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47035,0.99
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,40073,0.7769
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,40083,0.5821
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,40011,0.9
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,40043,0.8892
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,40037,0.7193
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,40145,0.7999
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,40021,0.9684
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,40001,0.9978
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37121,0.9978
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37065,0.9894
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47017,0.9961
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47041,0.9215
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05137,0.9933
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05101,0.9994
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37027,0.9883
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05129,0.9982
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47149,0.976
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37199,0.998
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47185,0.9906
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37183,0.9628
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37117,0.9935
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37115,0.9968
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37059,0.987
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,48393,0.907
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,48211,0.9438
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,48233,0.9483
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,48205,0.9132
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37097,0.9563
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,48341,0.9804
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47187,0.9956
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37003,0.9863
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47145,0.9071
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47155,0.9916
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37057,0.9639
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,40129,0.9727
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,35031,0.4548
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,35049,0.8294
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05093,0.9625
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37023,0.9789
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47033,0.9963
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05031,0.9869
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37177,0.948
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47081,0.9947
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37187,0.9058
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,35028,0.9074
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47015,0.9988
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37111,0.9854
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47097,0.9315
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,40081,0.5235
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05063,0.9895
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37151,0.989
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47105,0.9258
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05067,0.9795
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47009,0.9799
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37037,0.9594
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,35047,0.9516
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37195,0.9779
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37159,0.9795
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,40111,0.7676
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,40101,0.8474
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47177,0.9909
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47119,0.99
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47039,0.9658
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47135,0.979
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37147,0.988
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37035,0.9617
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37021,0.9915
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47143,0.9207
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47175,0.9882
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47077,0.9862
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47075,0.9911
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37101,0.9839
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,40039,0.9335
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,06071,0.0774
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,06079,0.7142
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,06029,0.6269
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47113,0.9885
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05141,0.9833
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37087,0.9962
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05047,0.9817
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47007,0.9946
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05071,0.9699
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05033,0.9777
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47121,0.918
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,35037,0.8439
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37013,0.9257
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05115,0.9766
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,40017,0.7672
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,40109,0.673
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05023,0.9349
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47117,0.9959
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05111,0.969
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37095,0.7829
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47031,0.9834
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47003,0.9942
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37173,0.9808
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47123,0.9722
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47101,0.9978
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37079,0.9939
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47167,0.9617
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47107,0.99
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,40135,0.9439
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,40107,0.7351
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37105,0.9826
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,48359,0.8173
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,48065,0.9873
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,48179,0.8675
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,48483,0.7923
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,48375,0.9578
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37161,0.9918
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37191,0.9827
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47023,0.995
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37085,0.9781
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37045,0.9883
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37109,0.9672
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47153,0.9849
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,40091,0.7458
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,40015,0.7679
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05145,0.9871
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47061,0.9919
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,04025,0.4048
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37099,0.9907
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37119,0.9316
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37125,0.9811
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37123,0.9654
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37025,0.9801
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,40009,0.852
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37167,0.9755
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37089,0.9939
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47181,0.9949
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,40133,0.6714
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37075,0.9674
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,40149,0.9466
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,40125,0.5977
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05029,0.979
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47099,0.9954
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,40061,0.937
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47065,0.9205
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47055,0.9954
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05131,0.9786
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05037,0.9815
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05147,0.9843
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05035,0.9463
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47069,0.9872
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37107,0.9878
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05083,0.9733
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37175,0.9933
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47071,0.9544
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37071,0.9739
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37049,0.9498
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47127,0.9856
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47157,0.9183
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37149,0.9936
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47047,0.9913
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47109,0.9894
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,40079,0.9869
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,40051,0.5799
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,40027,0.6574
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47103,0.9945
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05045,0.9745
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47051,0.9606
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47011,0.9873
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,35006,0.5706
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,40087,0.577
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37113,0.994
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37137,0.8544
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47115,0.9588
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37163,0.9904
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05149,0.9825
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,40121,0.8459
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37039,0.9809
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,40063,0.7777
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,47139,0.9814
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37051,0.9754
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37103,0.9929
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,35001,0.3983
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,35019,0.9533
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,45045,0.9744
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37007,0.9789
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37093,0.9571
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37179,0.9902
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,45083,0.9785
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37061,0.9938
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,48117,0.9912
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,45021,0.9849
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,48129,0.6738
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,48087,0.6959
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,48381,0.9856
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37153,0.9738
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,48011,0.9506
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,45091,0.9728
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37043,0.9784
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05123,0.9809
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,40075,0.8757
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37031,0.7866
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,40055,0.7222
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,06083,0.6284
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05105,0.98
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05127,0.9963
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05117,0.9515
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,45077,0.9611
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05085,0.9488
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,45057,0.9883
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,40077,0.9927
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,45073,0.9338
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,35057,0.9199
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37165,0.9903
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,40057,0.8108
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05119,0.9281
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,01077,0.928
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,05095,0.9772
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,13241,0.9844
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,01083,0.9202
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,28003,0.9826
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,28141,0.9348
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,28139,0.9879
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,28033,0.9322
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,28009,0.9881
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,28093,0.9905
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,13281,0.9725
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,01089,0.9786
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,01071,0.9513
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,13213,0.9869
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,13111,0.9881
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,13313,0.9753
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,13047,0.9906
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,13291,0.9863
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,37133,0.9221
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,13083,0.9929
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,13295,0.993
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,40123,0.7301
58fa449fe4b0b7ea54524c5e,American Robin,Turdus migratorius,bAMROx,35061,0.1784
